0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
];
alfa=[
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	1	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	1	0	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
]; 
t=[
15.94	14.90	10.00	12.26	34.94	31.53	39.78	33.61	36.44	27.99	34.03	34.42	37.85	31.59	31.39	27.95	31.20	27.89	24.61	36.94	28.71	36.19	24.96	37.94	34.07	20.99	49.13	31.30	20.31	21.14	35.16	24.86	33.18	12.47	22.12	46.70	25.60	39.43	19.73	63.30	86.08	90.49	78.70	74.68	67.73	74.19	87.98	61.91	80.42	120.88	111.97	43.81	48.10	50.13	44.22	43.69	70.22	77.07	62.52	27.11	30.91	42.36	36.36	39.31	52.88	41.61	31.59	35.15	19.12
15.94	4.22	5.96	8.60	19.83	17.27	23.86	18.31	21.06	14.11	18.54	18.89	22.15	15.65	15.67	12.31	16.03	12.81	9.74	21.03	12.78	22.46	9.11	22.96	18.36	5.06	33.59	15.82	5.90	8.82	20.40	11.47	32.44	16.19	36.98	40.31	16.53	41.37	24.20	48.03	70.73	79.74	65.61	63.62	55.54	62.03	75.44	49.20	66.29	108.37	99.56	28.82	32.69	35.60	29.80	31.81	54.29	61.26	47.23	31.24	21.41	57.29	24.22	26.56	51.01	38.73	26.22	50.44	33.39
14.90	4.22	5.60	4.80	20.05	16.70	25.92	18.76	21.60	13.21	19.25	19.66	23.17	17.77	16.81	13.36	16.33	13.03	9.74	23.22	15.02	21.54	10.79	23.04	19.43	7.77	36.30	16.54	5.47	6.62	20.27	10.14	28.30	12.40	34.55	36.95	13.35	37.16	20.13	50.90	73.47	77.73	64.52	61.67	54.01	60.50	74.11	47.88	65.78	107.07	98.21	28.92	33.23	35.31	29.41	30.00	56.12	63.47	47.63	27.07	18.53	54.73	22.43	25.12	47.06	34.82	22.49	48.12	33.49
10.00	5.96	5.60	6.13	25.21	22.13	29.82	23.79	26.61	18.70	24.15	24.53	27.90	21.61	21.43	18.01	21.42	18.13	14.88	26.99	18.73	27.08	14.96	28.27	24.11	11.01	39.45	21.41	10.61	12.22	25.58	15.69	31.37	12.37	31.18	41.70	18.51	39.50	20.89	53.81	76.55	83.23	70.10	67.20	59.60	66.09	79.70	53.47	71.27	112.66	103.80	34.16	38.27	40.71	34.83	35.58	60.24	67.21	52.76	28.35	23.82	51.51	28.02	30.71	50.71	38.65	26.86	44.57	28.03
12.26	8.60	4.80	6.13	23.63	19.79	30.42	22.52	25.35	16.22	23.16	23.60	27.20	22.36	21.02	17.62	20.08	16.87	13.66	27.79	19.67	24.16	15.37	26.46	23.54	12.57	41.00	20.52	9.69	9.30	23.59	13.07	25.26	7.63	30.19	35.93	13.49	33.57	15.64	55.62	78.14	78.51	66.44	62.61	55.50	61.96	75.73	49.64	68.29	108.65	99.74	32.23	36.82	38.23	32.32	31.44	60.41	67.94	51.01	22.84	18.85	50.22	24.10	27.08	44.58	32.54	20.94	43.78	31.37
34.94	19.83	20.05	25.21	23.63	4.58	11.25	1.76	2.07	7.73	2.49	2.64	4.91	9.15	5.47	7.84	3.80	7.08	10.34	10.47	10.34	6.00	11.27	3.15	4.07	15.48	22.52	4.34	14.64	14.38	1.73	10.70	33.87	29.48	53.56	31.98	15.96	43.74	34.05	36.50	57.60	62.69	46.58	46.65	37.57	43.91	56.75	30.88	46.60	89.47	80.78	8.99	13.21	15.88	10.31	16.39	37.67	45.93	27.58	38.41	15.61	73.19	10.97	10.84	47.03	35.68	24.09	67.11	53.16
31.53	17.27	16.70	22.13	19.79	4.58	15.28	4.59	6.64	3.57	5.78	6.20	9.38	10.96	6.84	7.08	3.56	4.96	7.55	13.96	10.95	5.28	10.00	6.81	7.24	13.69	26.74	5.14	11.58	10.50	3.90	6.72	29.56	25.20	49.39	29.19	11.39	39.45	29.50	40.92	62.16	63.22	48.35	47.09	38.54	44.99	58.25	32.06	49.15	91.15	82.36	12.45	17.22	18.62	12.71	15.61	42.19	50.49	31.22	33.85	11.53	68.86	8.71	9.95	43.59	31.93	19.93	62.91	50.15
39.78	23.86	25.92	29.82	30.42	11.25	15.28	10.70	9.47	17.30	9.50	9.08	6.65	8.22	9.88	12.96	12.34	14.53	17.17	2.89	11.08	16.89	15.12	11.72	8.15	18.81	11.51	11.06	20.75	22.26	12.85	19.38	44.83	37.42	60.47	42.91	26.31	54.73	43.34	25.98	47.97	68.79	50.32	53.26	43.44	49.30	60.86	36.65	48.26	92.65	84.30	13.52	13.52	19.93	16.75	26.12	30.44	37.55	26.63	48.52	26.75	80.63	22.00	21.16	58.22	46.92	35.20	74.03	56.17
33.61	18.31	18.76	23.79	22.52	1.76	4.59	10.70	2.84	7.11	1.21	1.61	5.02	7.53	3.72	6.17	2.44	5.72	9.02	9.51	8.59	7.39	9.60	4.83	2.80	13.85	22.16	2.61	13.30	13.39	3.23	9.84	34.14	28.64	52.59	33.10	15.83	44.04	33.58	36.38	57.79	64.44	48.31	48.39	39.33	45.67	58.50	32.64	48.25	91.20	82.52	10.56	14.49	17.55	12.05	17.96	38.32	46.39	28.97	38.24	16.07	72.34	12.15	12.33	47.90	36.38	24.51	66.17	51.68
36.44	21.06	21.60	26.61	25.35	2.07	6.64	9.47	2.84	9.68	2.59	2.36	2.92	8.80	5.82	8.81	5.28	8.56	11.85	9.06	10.53	7.44	12.20	2.87	3.56	16.49	20.58	5.25	16.14	16.18	3.43	12.57	35.89	31.37	55.38	33.51	18.02	45.74	36.08	34.47	55.53	62.74	46.09	46.79	37.50	43.75	56.36	30.74	45.72	88.96	80.32	7.99	11.67	15.13	9.94	17.31	35.68	43.88	26.17	40.48	17.59	75.08	12.54	11.97	48.75	37.52	26.08	68.95	54.45
27.99	14.11	13.21	18.70	16.22	7.73	3.57	17.30	7.11	9.68	8.11	8.58	12.12	11.38	7.71	6.21	4.99	3.64	4.70	15.48	10.45	8.40	8.12	10.30	9.19	11.10	28.80	6.26	8.27	6.93	7.41	3.15	27.85	21.77	45.90	29.60	9.05	37.74	26.48	43.24	64.85	65.83	51.54	49.70	41.44	47.92	61.32	35.09	52.58	94.26	85.45	16.01	20.72	22.14	16.23	17.93	45.36	53.50	34.79	31.26	10.78	65.46	10.48	12.50	43.16	31.17	18.67	59.44	46.69
34.03	18.54	19.25	24.15	23.16	2.49	5.78	9.50	1.21	2.59	8.11	0.47	4.10	6.67	3.26	6.25	3.21	6.29	9.54	8.31	8.06	8.42	9.62	5.15	1.64	13.91	20.98	2.74	13.78	14.14	4.17	10.70	35.33	29.45	53.29	34.26	16.95	45.23	34.57	35.24	56.74	65.02	48.61	49.02	39.84	46.14	58.85	33.11	48.31	91.49	82.83	10.58	14.15	17.70	12.38	18.88	37.48	45.46	28.69	39.33	17.28	73.12	13.27	13.31	49.10	37.59	25.71	66.88	51.92
34.42	18.89	19.66	24.53	23.60	2.64	6.20	9.08	1.61	2.36	8.58	0.47	3.64	6.64	3.47	6.58	3.67	6.73	9.97	7.97	8.19	8.63	9.93	5.06	1.44	14.23	20.55	3.13	14.19	14.59	4.36	11.16	35.76	29.91	53.74	34.54	17.40	45.65	35.03	34.79	56.28	64.97	48.44	48.98	39.77	46.04	58.70	33.02	48.06	91.31	82.67	10.34	13.80	17.49	12.25	19.01	37.02	44.99	28.34	39.78	17.68	73.57	13.54	13.47	49.44	37.96	26.12	67.32	52.27
37.85	22.15	23.17	27.90	27.20	4.91	9.38	6.65	5.02	2.92	12.12	4.10	3.64	8.08	6.48	9.89	7.30	10.34	13.54	6.72	10.43	10.25	13.06	5.11	3.79	17.31	17.66	6.67	17.71	18.23	6.35	14.79	38.78	33.55	57.35	36.26	20.75	48.64	38.60	31.59	52.81	63.96	46.61	48.15	38.62	44.75	57.01	31.82	45.66	89.37	80.82	8.42	10.80	15.56	11.13	19.65	33.38	41.39	25.30	43.20	20.50	77.21	15.37	14.54	51.61	40.43	28.99	70.94	55.45
31.59	15.65	17.77	21.61	22.36	9.15	10.96	8.22	7.53	8.80	11.38	6.67	6.64	8.08	4.13	5.59	7.40	7.88	9.68	5.45	2.88	14.90	6.99	11.65	5.26	10.60	18.75	5.83	12.76	14.76	10.76	12.53	39.13	29.54	52.30	40.15	20.22	48.98	35.95	33.42	55.80	71.55	54.63	55.59	46.30	52.52	64.99	39.53	53.73	97.43	88.86	16.38	18.74	23.57	18.71	25.50	38.63	45.73	33.05	41.64	22.02	72.49	19.43	19.86	54.37	42.50	30.06	65.85	48.30
31.39	15.67	16.81	21.43	21.02	5.47	6.84	9.88	3.72	5.82	7.71	3.26	3.47	6.48	4.13	3.45	3.28	4.65	7.44	7.81	4.87	10.89	6.59	8.38	2.70	10.87	21.26	1.70	11.39	12.45	6.91	9.52	35.56	27.73	51.21	36.02	16.75	45.45	33.46	35.83	57.81	68.15	51.86	52.11	43.03	49.34	62.10	36.32	51.53	94.74	86.09	13.81	17.12	20.95	15.63	21.55	39.39	47.03	31.67	38.71	18.08	71.21	15.31	15.87	50.35	38.57	26.27	64.80	48.99
27.95	12.31	13.36	18.01	17.62	7.84	7.08	12.96	6.17	8.81	6.21	6.25	6.58	9.89	5.59	3.45	4.25	2.57	4.22	10.57	4.24	12.09	3.43	10.98	6.11	7.69	24.09	3.57	7.96	9.34	8.83	6.95	33.62	24.46	47.80	35.70	14.72	43.46	30.51	38.74	60.92	70.01	54.37	53.90	45.09	51.49	64.48	38.48	54.41	97.26	88.55	16.71	20.38	23.71	18.13	22.66	42.80	50.36	34.93	36.08	16.98	67.84	15.74	16.96	49.36	37.34	24.74	61.39	45.69
