2.55 1.58 1.58 4.53 7.65 8.86 8.63 3 2 1 99999 1 3.16 2.24 1.41 1 1.41 3.61 2.83 2.24 2 2.24 4.24 3.61 3.16 3 3.16 5 4.47 4.12 4 4.12 5.83 5.39 5.1 5 5.1 6.71 6.32 6.08 6 6.08 7.62 7.28 7.07 7 7.07 8.54 8.25 8.06 8 8.06 
3.54 0.71 1.58 4.74 7.52 9.19 8.51 4 3 2 1 99999 4.12 3.16 2.24 1.41 1 4.47 3.61 2.83 2.24 2 5 4.24 3.61 3.16 3 5.66 5 4.47 4.12 4 6.4 5.83 5.39 5.1 5 7.21 6.71 6.32 6.08 6 8.06 7.62 7.28 7.07 7 8.94 8.54 8.25 8.06 8 
1.58 4.53 3.54 4.3 7.91 7.52 8.75 1 1.41 2.24 3.16 4.12 99999 1 2 3 4 1 1.41 2.24 3.16 4.12 2 2.24 2.83 3.61 4.47 3 3.16 3.61 4.24 5 4 4.12 4.47 5 5.66 5 5.1 5.39 5.83 6.4 6 6.08 6.32 6.71 7.21 7 7.07 7.28 7.62 8.06 
1.58 3.54 2.55 3.81 7.38 7.52 8.28 1.41 1 1.41 2.24 3.16 1 99999 1 2 3 1.41 1 1.41 2.24 3.16 2.24 2 2.24 2.83 3.61 3.16 3 3.16 3.61 4.24 4.12 4 4.12 4.47 5 5.1 5 5.1 5.39 5.83 6.08 6 6.08 6.32 6.71 7.07 7 7.07 7.28 7.62 
2.12 2.55 1.58 3.54 6.96 7.65 7.91 2.24 1.41 1 1.41 2.24 2 1 99999 1 2 2.24 1.41 1 1.41 2.24 2.83 2.24 2 2.24 2.83 3.61 3.16 3 3.16 3.61 4.47 4.12 4 4.12 4.47 5.39 5.1 5 5.1 5.39 6.32 6.08 6 6.08 6.32 7.28 7.07 7 7.07 7.28 
2.92 1.58 0.71 3.54 6.67 7.91 7.65 3.16 2.24 1.41 1 1.41 3 2 1 99999 1 3.16 2.24 1.41 1 1.41 3.61 2.83 2.24 2 2.24 4.24 3.61 3.16 3 3.16 5 4.47 4.12 4 4.12 5.83 5.39 5.1 5 5.1 6.71 6.32 6.08 6 6.08 7.62 7.28 7.07 7 7.07 
3.81 0.71 0.71 3.81 6.52 8.28 7.52 4.12 3.16 2.24 1.41 1 4 3 2 1 99999 4.12 3.16 2.24 1.41 1 4.47 3.61 2.83 2.24 2 5 4.24 3.61 3.16 3 5.66 5 4.47 4.12 4 6.4 5.83 5.39 5.1 5 7.21 6.71 6.32 6.08 6 8.06 7.62 7.28 7.07 7 
2.55 4.74 3.54 3.54 7.11 6.52 7.91 2 2.24 2.83 3.61 4.47 1 1.41 2.24 3.16 4.12 99999 1 2 3 4 1 1.41 2.24 3.16 4.12 2 2.24 2.83 3.61 4.47 3 3.16 3.61 4.24 5 4 4.12 4.47 5 5.66 5 5.1 5.39 5.83 6.4 6 6.08 6.32 6.71 7.21 
2.55 3.81 2.55 2.92 6.52 6.52 7.38 2.24 2 2.24 2.83 3.61 1.41 1 1.41 2.24 3.16 1 99999 1 2 3 1.41 1 1.41 2.24 3.16 2.24 2 2.24 2.83 3.61 3.16 3 3.16 3.61 4.24 4.12 4 4.12 4.47 5 5.1 5 5.1 5.39 5.83 6.08 6 6.08 6.32 6.71 
2.92 2.92 1.58 2.55 6.04 6.67 6.96 2.83 2.24 2 2.24 2.83 2.24 1.41 1 1.41 2.24 2 1 99999 1 2 2.24 1.41 1 1.41 2.24 2.83 2.24 2 2.24 2.83 3.61 3.16 3 3.16 3.61 4.47 4.12 4 4.12 4.47 5.39 5.1 5 5.1 5.39 6.32 6.08 6 6.08 6.32 
3.54 2.12 0.71 2.55 5.7 6.96 6.67 3.61 2.83 2.24 2 2.24 3.16 2.24 1.41 1 1.41 3 2 1 99999 1 3.16 2.24 1.41 1 1.41 3.61 2.83 2.24 2 2.24 4.24 3.61 3.16 3 3.16 5 4.47 4.12 4 4.12 5.83 5.39 5.1 5 5.1 6.71 6.32 6.08 6 6.08 
4.3 1.58 0.71 2.92 5.52 7.38 6.52 4.47 3.61 2.83 2.24 2 4.12 3.16 2.24 1.41 1 4 3 2 1 99999 4.12 3.16 2.24 1.41 1 4.47 3.61 2.83 2.24 2 5 4.24 3.61 3.16 3 5.66 5 4.47 4.12 4 6.4 5.83 5.39 5.1 5 7.21 6.71 6.32 6.08 6 
3.54 5.15 3.81 2.92 6.36 5.52 7.11 3 3.16 3.61 4.24 5 2 2.24 2.83 3.61 4.47 1 1.41 2.24 3.16 4.12 99999 1 2 3 4 1 1.41 2.24 3.16 4.12 2 2.24 2.83 3.61 4.47 3 3.16 3.61 4.24 5 4 4.12 4.47 5 5.66 5 5.1 5.39 5.83 6.4 
3.54 4.3 2.92 2.12 5.7 5.52 6.52 3.16 3 3.16 3.61 4.24 2.24 2 2.24 2.83 3.61 1.41 1 1.41 2.24 3.16 1 99999 1 2 3 1.41 1 1.41 2.24 3.16 2.24 2 2.24 2.83 3.61 3.16 3 3.16 3.61 4.24 4.12 4 4.12 4.47 5 5.1 5 5.1 5.39 5.83 
3.81 3.54 2.12 1.58 5.15 5.7 6.04 3.61 3.16 3 3.16 3.61 2.83 2.24 2 2.24 2.83 2.24 1.41 1 1.41 2.24 2 1 99999 1 2 2.24 1.41 1 1.41 2.24 2.83 2.24 2 2.24 2.83 3.61 3.16 3 3.16 3.61 4.47 4.12 4 4.12 4.47 5.39 5.1 5 5.1 5.39 
4.3 2.92 1.58 1.58 4.74 6.04 5.7 4.24 3.61 3.16 3 3.16 3.61 2.83 2.24 2 2.24 3.16 2.24 1.41 1 1.41 3 2 1 99999 1 3.16 2.24 1.41 1 1.41 3.61 2.83 2.24 2 2.24 4.24 3.61 3.16 3 3.16 5 4.47 4.12 4 4.12 5.83 5.39 5.1 5 5.1 
4.95 2.55 1.58 2.12 4.53 6.52 5.52 5 4.24 3.61 3.16 3 4.47 3.61 2.83 2.24 2 4.12 3.16 2.24 1.41 1 4 3 2 1 99999 4.12 3.16 2.24 1.41 1 4.47 3.61 2.83 2.24 2 5 4.24 3.61 3.16 3 5.66 5 4.47 4.12 4 6.4 5.83 5.39 5.1 5 
4.53 5.7 4.3 2.55 5.7 4.53 6.36 4 4.12 4.47 5 5.66 3 3.16 3.61 4.24 5 2 2.24 2.83 3.61 4.47 1 1.41 2.24 3.16 4.12 99999 1 2 3 4 1 1.41 2.24 3.16 4.12 2 2.24 2.83 3.61 4.47 3 3.16 3.61 4.24 5 4 4.12 4.47 5 5.66 
4.53 4.95 3.54 1.58 4.95 4.53 5.7 4.12 4 4.12 4.47 5 3.16 3 3.16 3.61 4.24 2.24 2 2.24 2.83 3.61 1.41 1 1.41 2.24 3.16 1 99999 1 2 3 1.41 1 1.41 2.24 3.16 2.24 2 2.24 2.83 3.61 3.16 3 3.16 3.61 4.24 4.12 4 4.12 4.47 5 
4.74 4.3 2.92 0.71 4.3 4.74 5.15 4.47 4.12 4 4.12 4.47 3.61 3.16 3 3.16 3.61 2.83 2.24 2 2.24 2.83 2.24 1.41 1 1.41 2.24 2 1 99999 1 2 2.24 1.41 1 1.41 2.24 2.83 2.24 2 2.24 2.83 3.61 3.16 3 3.16 3.61 4.47 4.12 4 4.12 4.47 
5.15 3.81 2.55 0.71 3.81 5.15 4.74 5 4.47 4.12 4 4.12 4.24 3.61 3.16 3 3.16 3.61 2.83 2.24 2 2.24 3.16 2.24 1.41 1 1.41 3 2 1 99999 1 3.16 2.24 1.41 1 1.41 3.61 2.83 2.24 2 2.24 4.24 3.61 3.16 3 3.16 5 4.47 4.12 4 4.12 
5.7 3.54 2.55 1.58 3.54 5.7 4.53 5.66 5 4.47 4.12 4 5 4.24 3.61 3.16 3 4.47 3.61 2.83 2.24 2 4.12 3.16 2.24 1.41 1 4 3 2 1 99999 4.12 3.16 2.24 1.41 1 4.47 3.61 2.83 2.24 2 5 4.24 3.61 3.16 3 5.66 5 4.47 4.12 4 
5.52 6.36 4.95 2.55 5.15 3.54 5.7 5 5.1 5.39 5.83 6.4 4 4.12 4.47 5 5.66 3 3.16 3.61 4.24 5 2 2.24 2.83 3.61 4.47 1 1.41 2.24 3.16 4.12 99999 1 2 3 4 1 1.41 2.24 3.16 4.12 2 2.24 2.83 3.61 4.47 3 3.16 3.61 4.24 5 
5.52 5.7 4.3 1.58 4.3 3.54 4.95 5.1 5 5.1 5.39 5.83 4.12 4 4.12 4.47 5 3.16 3 3.16 3.61 4.24 2.24 2 2.24 2.83 3.61 1.41 1 1.41 2.24 3.16 1 99999 1 2 3 1.41 1 1.41 2.24 3.16 2.24 2 2.24 2.83 3.61 3.16 3 3.16 3.61 4.24 
5.7 5.15 3.81 0.71 3.54 3.81 4.3 5.39 5.1 5 5.1 5.39 4.47 4.12 4 4.12 4.47 3.61 3.16 3 3.16 3.61 2.83 2.24 2 2.24 2.83 2.24 1.41 1 1.41 2.24 2 1 99999 1 2 2.24 1.41 1 1.41 2.24 2.83 2.24 2 2.24 2.83 3.61 3.16 3 3.16 3.61 
6.04 4.74 3.54 0.71 2.92 4.3 3.81 5.83 5.39 5.1 5 5.1 5 4.47 4.12 4 4.12 4.24 3.61 3.16 3 3.16 3.61 2.83 2.24 2 2.24 3.16 2.24 1.41 1 1.41 3 2 1 99999 1 3.16 2.24 1.41 1 1.41 3.61 2.83 2.24 2 2.24 4.24 3.61 3.16 3 3.16 
6.52 4.53 3.54 1.58 2.55 4.95 3.54 6.4 5.83 5.39 5.1 5 5.66 5 4.47 4.12 4 5 4.24 3.61 3.16 3 4.47 3.61 2.83 2.24 2 4.12 3.16 2.24 1.41 1 4 3 2 1 99999 4.12 3.16 2.24 1.41 1 4.47 3.61 2.83 2.24 2 5 4.24 3.61 3.16 3 
6.52 7.11 5.7 2.92 4.74 2.55 5.15 6 6.08 6.32 6.71 7.21 5 5.1 5.39 5.83 6.4 4 4.12 4.47 5 5.66 3 3.16 3.61 4.24 5 2 2.24 2.83 3.61 4.47 1 1.41 2.24 3.16 4.12 99999 1 2 3 4 1 1.41 2.24 3.16 4.12 2 2.24 2.83 3.61 4.47 
6.52 6.52 5.15 2.12 3.81 2.55 4.3 6.08 6 6.08 6.32 6.71 5.1 5 5.1 5.39 5.83 4.12 4 4.12 4.47 5 3.16 3 3.16 3.61 4.24 2.24 2 2.24 2.83 3.61 1.41 1 1.41 2.24 3.16 1 99999 1 2 3 1.41 1 1.41 2.24 3.16 2.24 2 2.24 2.83 3.61 
6.67 6.04 4.74 1.58 2.92 2.92 3.54 6.32 6.08 6 6.08 6.32 5.39 5.1 5 5.1 5.39 4.47 4.12 4 4.12 4.47 3.61 3.16 3 3.16 3.61 2.83 2.24 2 2.24 2.83 2.24 1.41 1 1.41 2.24 2 1 99999 1 2 2.24 1.41 1 1.41 2.24 2.83 2.24 2 2.24 2.83 
6.96 5.7 4.53 1.58 2.12 3.54 2.92 6.71 6.32 6.08 6 6.08 5.83 5.39 5.1 5 5.1 5 4.47 4.12 4 4.12 4.24 3.61 3.16 3 3.16 3.61 2.83 2.24 2 2.24 3.16 2.24 1.41 1 1.41 3 2 1 99999 1 3.16 2.24 1.41 1 1.41 3.61 2.83 2.24 2 2.24 
7.38 5.52 4.53 2.12 1.58 4.3 2.55 7.21 6.71 6.32 6.08 6 6.4 5.83 5.39 5.1 5 5.66 5 4.47 4.12 4 5 4.24 3.61 3.16 3 4.47 3.61 2.83 2.24 2 4.12 3.16 2.24 1.41 1 4 3 2 1 99999 4.12 3.16 2.24 1.41 1 4.47 3.61 2.83 2.24 2 
7.52 7.91 6.52 3.54 4.53 1.58 4.74 7 7.07 7.28 7.62 8.06 6 6.08 6.32 6.71 7.21 5 5.1 5.39 5.83 6.4 4 4.12 4.47 5 5.66 3 3.16 3.61 4.24 5 2 2.24 2.83 3.61 4.47 1 1.41 2.24 3.16 4.12 99999 1 2 3 4 1 1.41 2.24 3.16 4.12 
7.52 7.38 6.04 2.92 3.54 1.58 3.81 7.07 7 7.07 7.28 7.62 6.08 6 6.08 6.32 6.71 5.1 5 5.1 5.39 5.83 4.12 4 4.12 4.47 5 3.16 3 3.16 3.61 4.24 2.24 2 2.24 2.83 3.61 1.41 1 1.41 2.24 3.16 1 99999 1 2 3 1.41 1 1.41 2.24 3.16 
7.65 6.96 5.7 2.55 2.55 2.12 2.92 7.28 7.07 7 7.07 7.28 6.32 6.08 6 6.08 6.32 5.39 5.1 5 5.1 5.39 4.47 4.12 4 4.12 4.47 3.61 3.16 3 3.16 3.61 2.83 2.24 2 2.24 2.83 2.24 1.41 1 1.41 2.24 2 1 99999 1 2 2.24 1.41 1 1.41 2.24 
7.91 6.67 5.52 2.55 1.58 2.92 2.12 7.62 7.28 7.07 7 7.07 6.71 6.32 6.08 6 6.08 5.83 5.39 5.1 5 5.1 5 4.47 4.12 4 4.12 4.24 3.61 3.16 3 3.16 3.61 2.83 2.24 2 2.24 3.16 2.24 1.41 1 1.41 3 2 1 99999 1 3.16 2.24 1.41 1 1.41 
8.28 6.52 5.52 2.92 0.71 3.81 1.58 8.06 7.62 7.28 7.07 7 7.21 6.71 6.32 6.08 6 6.4 5.83 5.39 5.1 5 5.66 5 4.47 4.12 4 5 4.24 3.61 3.16 3 4.47 3.61 2.83 2.24 2 4.12 3.16 2.24 1.41 1 4 3 2 1 99999 4.12 3.16 2.24 1.41 1 
8.51 8.75 7.38 4.3 4.53 0.71 4.53 8 8.06 8.25 8.54 8.94 7 7.07 7.28 7.62 8.06 6 6.08 6.32 6.71 7.21 5 5.1 5.39 5.83 6.4 4 4.12 4.47 5 5.66 3 3.16 3.61 4.24 5 2 2.24 2.83 3.61 4.47 1 1.41 2.24 3.16 4.12 99999 1 2 3 4 
8.51 8.28 6.96 3.81 3.54 0.71 3.54 8.06 8 8.06 8.25 8.54 7.07 7 7.07 7.28 7.62 6.08 6 6.08 6.32 6.71 5.1 5 5.1 5.39 5.83 4.12 4 4.12 4.47 5 3.16 3 3.16 3.61 4.24 2.24 2 2.24 2.83 3.61 1.41 1 1.41 2.24 3.16 1 99999 1 2 3 
8.63 7.91 6.67 3.54 2.55 1.58 2.55 8.25 8.06 8 8.06 8.25 7.28 7.07 7 7.07 7.28 6.32 6.08 6 6.08 6.32 5.39 5.1 5 5.1 5.39 4.47 4.12 4 4.12 4.47 3.61 3.16 3 3.16 3.61 2.83 2.24 2 2.24 2.83 2.24 1.41 1 1.41 2.24 2 1 99999 1 2 
8.86 7.65 6.52 3.54 1.58 2.55 1.58 8.54 8.25 8.06 8 8.06 7.62 7.28 7.07 7 7.07 6.71 6.32 6.08 6 6.08 5.83 5.39 5.1 5 5.1 5 4.47 4.12 4 4.12 4.24 3.61 3.16 3 3.16 3.61 2.83 2.24 2 2.24 3.16 2.24 1.41 1 1.41 3 2 1 99999 1 
9.19 7.52 6.52 3.81 0.71 3.54 0.71 8.94 8.54 8.25 8.06 8 8.06 7.62 7.28 7.07 7 7.21 6.71 6.32 6.08 6 6.4 5.83 5.39 5.1 5 5.66 5 4.47 4.12 4 5 4.24 3.61 3.16 3 4.47 3.61 2.83 2.24 2 4.12 3.16 2.24 1.41 1 4 3 2 1 99999 
