2.12 4.74 2.55 4.74 7.78 2.24 2 2.24 2.83 3.61 4.47 5.39 6.32 1.41 1 1.41 2.24 3.16 4.12 5.1 6.08 1 99999 1 2 3 4 5 6 1.41 1 1.41 2.24 3.16 4.12 5.1 6.08 2.24 2 2.24 2.83 3.61 4.47 5.39 6.32 3.16 3 3.16 3.61 4.24 5 5.83 6.71 4.12 4 4.12 4.47 5 5.66 6.4 7.21 5.1 5 5.1 5.39 5.83 6.4 7.07 7.81 
2.92 3.81 2.92 5.15 7.11 2.83 2.24 2 2.24 2.83 3.61 4.47 5.39 2.24 1.41 1 1.41 2.24 3.16 4.12 5.15 2 1 99999 1 2 3 4 5 2.24 1.41 1 1.41 2.24 3.16 4.12 5.15 2.83 2.24 2 2.24 2.83 3.61 4.47 5.39 3.61 3.16 3 3.16 3.61 4.24 5 5.83 4.47 4.12 4 4.12 4.47 5 5.66 6.4 5.39 5.1 5 5.1 5.39 5.83 6.4 7.07 
3.81 2.92 3.54 5.7 6.52 3.61 2.83 2.24 2 2.24 2.83 3.61 4.47 3.16 2.24 1.41 1 1.41 2.24 3.16 4.12 3 2 1 99999 1 2 3 4 3.16 2.24 1.41 1 1.41 2.24 3.16 4.12 3.61 2.83 2.24 2 2.24 2.83 3.61 4.47 4.24 3.61 3.16 3 3.16 3.61 4.24 5 5 4.47 4.12 4 4.12 4.47 5 5.66 5.83 5.39 5.1 5 5.1 5.39 5.83 6.4 
4.74 2.12 4.3 6.36 6.04 4.47 3.61 2.83 2.24 2 2.24 2.83 3.61 4.12 3.16 2.24 1.41 1 1.41 2.24 3.16 4 3 2 1 99999 1 2 3 4.12 3.16 2.24 1.41 1 1.41 2.24 3.16 4.47 3.61 2.83 2.24 2 2.24 2.83 3.61 5 4.24 3.61 3.16 3 3.16 3.61 4.24 5.66 5 4.47 4.12 4 4.12 4.47 5 6.4 5.83 5.39 5.1 5 5.1 5.39 5.83 
5.7 1.58 5.15 7.11 5.7 5.39 4.47 3.61 2.83 2.24 2 2.24 2.83 5.1 4.12 3.16 2.24 1.41 1 1.41 2.24 5 4 3 2 1 99999 1 2 5.1 4.12 3.16 2.24 1.41 1 1.41 2.24 5.39 4.47 3.61 2.83 2.24 2 2.24 2.83 5.83 5 4.24 3.61 3.16 3 3.16 3.61 6.4 5.66 5 4.47 4.12 4 4.12 4.47 7.07 6.4 5.83 5.39 5.1 5 5.1 5.39 
6.67 1.58 6.04 7.91 5.52 6.32 5.39 4.47 3.61 2.83 2.24 2 2.24 6.08 5.1 4.12 3.16 2.24 1.41 1 1.41 6 5 4 3 2 1 99999 1 6.08 5.1 4.12 3.16 2.24 1.41 1 1.41 6.32 5.39 4.47 3.61 2.83 2.24 2 2.24 6.71 5.83 5 4.24 3.61 3.16 3 3.16 7.21 6.4 5.66 5 4.47 4.12 4 4.12 7.81 7.07 6.4 5.83 5.39 5.1 5 5.1 
7.65 2.12 6.96 8.75 5.52 7.28 6.32 5.39 4.47 3.61 2.83 2.24 2 7.07 6.08 5.1 4.12 3.16 2.24 1.41 1 7 6 5 4 3 2 1 99999 7.07 6.08 5.1 4.12 3.16 2.24 1.41 1 7.28 6.32 5.39 4.47 3.61 2.83 2.24 2 7.62 6.71 5.83 5 4.24 3.61 3.16 3 8.06 7.21 6.4 5.66 5 4.47 4.12 4 8.6 7.81 7.07 6.4 5.83 5.39 5.1 5 
2.55 6.04 1.58 3.54 7.91 3 3.16 3.61 4.24 5 5.83 6.71 7.62 2 2.24 2.83 3.61 4.47 5.39 6.32 7.28 1 1.41 2.24 3.16 4.12 5.1 6.08 7.07 99999 1 2 3 4 5 6 7 1 1.41 2.24 3.16 4.12 5.1 6.08 7.07 2 2.24 2.83 3.61 4.47 5.39 6.32 7.28 3 3.16 3.61 4.24 5 5.83 6.71 7.62 4 4.12 4.47 5 5.66 6.4 7.21 8.06 
2.92 5.15 1.58 3.81 7.11 3.16 3 3.16 3.61 4.24 5 5.83 6.71 2.24 2 2.24 2.83 3.61 4.47 5.39 6.32 1.41 1 1.41 2.24 3.16 4.12 5.1 6.08 1 99999 1 2 3 4 5 6 1.41 1 1.41 2.24 3.16 4.12 5.1 6.08 2.24 2 2.24 2.83 3.61 4.47 5.39 6.32 3.16 3 3.16 3.61 4.24 5 5.83 6.71 4.12 4 4.12 4.47 5 5.66 6.4 7.21 
3.54 4.3 2.12 4.3 6.36 3.61 3.16 3 3.16 3.61 4.24 5 5.83 2.83 2.24 2 2.24 2.83 3.61 4.47 5.39 2.24 1.41 1 1.41 2.24 3.16 4.12 5.15 2 1 99999 1 2 3 4 5 2.24 1.41 1 1.41 2.24 3.16 4.12 5.15 2.83 2.24 2 2.24 2.83 3.61 4.47 5.39 3.61 3.16 3 3.16 3.61 4.24 5 5.83 4.47 4.12 4 4.12 4.47 5 5.66 6.4 
4.3 3.54 2.92 4.95 5.7 4.24 3.61 3.16 3 3.16 3.61 4.24 5 3.61 2.83 2.24 2 2.24 2.83 3.61 4.47 3.16 2.24 1.41 1 1.41 2.24 3.16 4.12 3 2 1 99999 1 2 3 4 3.16 2.24 1.41 1 1.41 2.24 3.16 4.12 3.61 2.83 2.24 2 2.24 2.83 3.61 4.47 4.24 3.61 3.16 3 3.16 3.61 4.24 5 5 4.47 4.12 4 4.12 4.47 5 5.66 
5.15 2.92 3.81 5.7 5.15 5 4.24 3.61 3.16 3 3.16 3.61 4.24 4.47 3.61 2.83 2.24 2 2.24 2.83 3.61 4.12 3.16 2.24 1.41 1 1.41 2.24 3.16 4 3 2 1 99999 1 2 3 4.12 3.16 2.24 1.41 1 1.41 2.24 3.16 4.47 3.61 2.83 2.24 2 2.24 2.83 3.61 5 4.24 3.61 3.16 3 3.16 3.61 4.24 5.66 5 4.47 4.12 4 4.12 4.47 5 
6.04 2.55 4.74 6.52 4.74 5.83 5 4.24 3.61 3.16 3 3.16 3.61 5.39 4.47 3.61 2.83 2.24 2 2.24 2.83 5.1 4.12 3.16 2.24 1.41 1 1.41 2.24 5 4 3 2 1 99999 1 2 5.1 4.12 3.16 2.24 1.41 1 1.41 2.24 5.39 4.47 3.61 2.83 2.24 2 2.24 2.83 5.83 5 4.24 3.61 3.16 3 3.16 3.61 6.4 5.66 5 4.47 4.12 4 4.12 4.47 
6.96 2.55 5.7 7.38 4.53 6.71 5.83 5 4.24 3.61 3.16 3 3.16 6.32 5.39 4.47 3.61 2.83 2.24 2 2.24 6.08 5.1 4.12 3.16 2.24 1.41 1 1.41 6 5 4 3 2 1 99999 1 6.08 5.1 4.12 3.16 2.24 1.41 1 1.41 6.32 5.39 4.47 3.61 2.83 2.24 2 2.24 6.71 5.83 5 4.24 3.61 3.16 3 3.16 7.21 6.4 5.66 5 4.47 4.12 4 4.12 
7.91 2.92 6.67 8.28 4.53 7.62 6.71 5.83 5 4.24 3.61 3.16 3 7.28 6.32 5.39 4.47 3.61 2.83 2.24 2 7.07 6.08 5.1 4.12 3.16 2.24 1.41 1 7 6 5 4 3 2 1 99999 7.07 6.08 5.1 4.12 3.16 2.24 1.41 1 7.28 6.32 5.39 4.47 3.61 2.83 2.24 2 7.62 6.71 5.83 5 4.24 3.61 3.16 3 8.06 7.21 6.4 5.66 5 4.47 4.12 4 
3.54 6.52 0.71 2.55 7.38 4 4.12 4.47 5 5.66 6.4 7.21 8.06 3 3.16 3.61 4.24 5 5.83 6.71 7.62 2 2.24 2.83 3.61 4.47 5.39 6.32 7.28 1 1.41 2.24 3.16 4.12 5.1 6.08 7.07 99999 1 2 3 4 5 6 7 1 1.41 2.24 3.16 4.12 5.1 6.08 7.07 2 2.24 2.83 3.61 4.47 5.39 6.32 7.28 3 3.16 3.61 4.24 5 5.83 6.71 7.62 
3.81 5.7 0.71 2.92 6.52 4.12 4 4.12 4.47 5 5.66 6.4 7.21 3.16 3 3.16 3.61 4.24 5 5.83 6.71 2.24 2 2.24 2.83 3.61 4.47 5.39 6.32 1.41 1 1.41 2.24 3.16 4.12 5.1 6.08 1 99999 1 2 3 4 5 6 1.41 1 1.41 2.24 3.16 4.12 5.1 6.08 2.24 2 2.24 2.83 3.61 4.47 5.39 6.32 3.16 3 3.16 3.61 4.24 5 5.83 6.71 
4.3 4.95 1.58 3.54 5.7 4.47 4.12 4 4.12 4.47 5 5.66 6.4 3.61 3.16 3 3.16 3.61 4.24 5 5.83 2.83 2.24 2 2.24 2.83 3.61 4.47 5.39 2.24 1.41 1 1.41 2.24 3.16 4.12 5.15 2 1 99999 1 2 3 4 5 2.24 1.41 1 1.41 2.24 3.16 4.12 5.15 2.83 2.24 2 2.24 2.83 3.61 4.47 5.39 3.61 3.16 3 3.16 3.61 4.24 5 5.83 
4.95 4.3 2.55 4.3 4.95 5 4.47 4.12 4 4.12 4.47 5 5.66 4.24 3.61 3.16 3 3.16 3.61 4.24 5 3.61 2.83 2.24 2 2.24 2.83 3.61 4.47 3.16 2.24 1.41 1 1.41 2.24 3.16 4.12 3 2 1 99999 1 2 3 4 3.16 2.24 1.41 1 1.41 2.24 3.16 4.12 3.61 2.83 2.24 2 2.24 2.83 3.61 4.47 4.24 3.61 3.16 3 3.16 3.61 4.24 5 
5.7 3.81 3.54 5.15 4.3 5.66 5 4.47 4.12 4 4.12 4.47 5 5 4.24 3.61 3.16 3 3.16 3.61 4.24 4.47 3.61 2.83 2.24 2 2.24 2.83 3.61 4.12 3.16 2.24 1.41 1 1.41 2.24 3.16 4 3 2 1 99999 1 2 3 4.12 3.16 2.24 1.41 1 1.41 2.24 3.16 4.47 3.61 2.83 2.24 2 2.24 2.83 3.61 5 4.24 3.61 3.16 3 3.16 3.61 4.24 
6.52 3.54 4.53 6.04 3.81 6.4 5.66 5 4.47 4.12 4 4.12 4.47 5.83 5 4.24 3.61 3.16 3 3.16 3.61 5.39 4.47 3.61 2.83 2.24 2 2.24 2.83 5.1 4.12 3.16 2.24 1.41 1 1.41 2.24 5 4 3 2 1 99999 1 2 5.1 4.12 3.16 2.24 1.41 1 1.41 2.24 5.39 4.47 3.61 2.83 2.24 2 2.24 2.83 5.83 5 4.24 3.61 3.16 3 3.16 3.61 
7.38 3.54 5.52 6.96 3.54 7.21 6.4 5.66 5 4.47 4.12 4 4.12 6.71 5.83 5 4.24 3.61 3.16 3 3.16 6.32 5.39 4.47 3.61 2.83 2.24 2 2.24 6.08 5.1 4.12 3.16 2.24 1.41 1 1.41 6 5 4 3 2 1 99999 1 6.08 5.1 4.12 3.16 2.24 1.41 1 1.41 6.32 5.39 4.47 3.61 2.83 2.24 2 2.24 6.71 5.83 5 4.24 3.61 3.16 3 3.16 
8.28 3.81 6.52 7.91 3.54 8.06 7.21 6.4 5.66 5 4.47 4.12 4 7.62 6.71 5.83 5 4.24 3.61 3.16 3 7.28 6.32 5.39 4.47 3.61 2.83 2.24 2 7.07 6.08 5.1 4.12 3.16 2.24 1.41 1 7 6 5 4 3 2 1 99999 7.07 6.08 5.1 4.12 3.16 2.24 1.41 1 7.28 6.32 5.39 4.47 3.61 2.83 2.24 2 7.62 6.71 5.83 5 4.24 3.61 3.16 3 
4.53 7.11 0.71 1.58 6.96 5 5.1 5.39 5.83 6.4 7.07 7.81 8.6 4 4.12 4.47 5 5.66 6.4 7.21 8.06 3 3.16 3.61 4.24 5 5.83 6.71 7.62 2 2.24 2.83 3.61 4.47 5.39 6.32 7.28 1 1.41 2.24 3.16 4.12 5.1 6.08 7.07 99999 1 2 3 4 5 6 7 1 1.41 2.24 3.16 4.12 5.1 6.08 7.07 2 2.24 2.83 3.61 4.47 5.39 6.32 7.28 
4.74 6.36 0.71 2.12 6.04 5.1 5 5.1 5.39 5.83 6.4 7.07 7.81 4.12 4 4.12 4.47 5 5.66 6.4 7.21 3.16 3 3.16 3.61 4.24 5 5.83 6.71 2.24 2 2.24 2.83 3.61 4.47 5.39 6.32 1.41 1 1.41 2.24 3.16 4.12 5.1 6.08 1 99999 1 2 3 4 5 6 1.41 1 1.41 2.24 3.16 4.12 5.1 6.08 2.24 2 2.24 2.83 3.61 4.47 5.39 6.32 
5.15 5.7 1.58 2.92 5.15 5.39 5.1 5 5.1 5.39 5.83 6.4 7.07 4.47 4.12 4 4.12 4.47 5 5.66 6.4 3.61 3.16 3 3.16 3.61 4.24 5 5.83 2.83 2.24 2 2.24 2.83 3.61 4.47 5.39 2.24 1.41 1 1.41 2.24 3.16 4.12 5.15 2 1 99999 1 2 3 4 5 2.24 1.41 1 1.41 2.24 3.16 4.12 5.15 2.83 2.24 2 2.24 2.83 3.61 4.47 5.39 
5.7 5.15 2.55 3.81 4.3 5.83 5.39 5.1 5 5.1 5.39 5.83 6.4 5 4.47 4.12 4 4.12 4.47 5 5.66 4.24 3.61 3.16 3 3.16 3.61 4.24 5 3.61 2.83 2.24 2 2.24 2.83 3.61 4.47 3.16 2.24 1.41 1 1.41 2.24 3.16 4.12 3 2 1 99999 1 2 3 4 3.16 2.24 1.41 1 1.41 2.24 3.16 4.12 3.61 2.83 2.24 2 2.24 2.83 3.61 4.47 
6.36 4.74 3.54 4.74 3.54 6.4 5.83 5.39 5.1 5 5.1 5.39 5.83 5.66 5 4.47 4.12 4 4.12 4.47 5 5 4.24 3.61 3.16 3 3.16 3.61 4.24 4.47 3.61 2.83 2.24 2 2.24 2.83 3.61 4.12 3.16 2.24 1.41 1 1.41 2.24 3.16 4 3 2 1 99999 1 2 3 4.12 3.16 2.24 1.41 1 1.41 2.24 3.16 4.47 3.61 2.83 2.24 2 2.24 2.83 3.61 
7.11 4.53 4.53 5.7 2.92 7.07 6.4 5.83 5.39 5.1 5 5.1 5.39 6.4 5.66 5 4.47 4.12 4 4.12 4.47 5.83 5 4.24 3.61 3.16 3 3.16 3.61 5.39 4.47 3.61 2.83 2.24 2 2.24 2.83 5.1 4.12 3.16 2.24 1.41 1 1.41 2.24 5 4 3 2 1 99999 1 2 5.1 4.12 3.16 2.24 1.41 1 1.41 2.24 5.39 4.47 3.61 2.83 2.24 2 2.24 2.83 
7.91 4.53 5.52 6.67 2.55 7.81 7.07 6.4 5.83 5.39 5.1 5 5.1 7.21 6.4 5.66 5 4.47 4.12 4 4.12 6.71 5.83 5 4.24 3.61 3.16 3 3.16 6.32 5.39 4.47 3.61 2.83 2.24 2 2.24 6.08 5.1 4.12 3.16 2.24 1.41 1 1.41 6 5 4 3 2 1 99999 1 6.08 5.1 4.12 3.16 2.24 1.41 1 1.41 6.32 5.39 4.47 3.61 2.83 2.24 2 2.24 
8.75 4.74 6.52 7.65 2.55 8.6 7.81 7.07 6.4 5.83 5.39 5.1 5 8.06 7.21 6.4 5.66 5 4.47 4.12 4 7.62 6.71 5.83 5 4.24 3.61 3.16 3 7.28 6.32 5.39 4.47 3.61 2.83 2.24 2 7.07 6.08 5.1 4.12 3.16 2.24 1.41 1 7 6 5 4 3 2 1 99999 7.07 6.08 5.1 4.12 3.16 2.24 1.41 1 7.28 6.32 5.39 4.47 3.61 2.83 2.24 2 
