4.85 3.33 9.29 4.06 8.77 0.67 0.67 7.18 7.6 8.25 9.91 99999 1.33 2.67 4.0 5.33 6.67 8.0 1.33 1.89 2.98 4.22 5.5 6.8 8.11 2.67 2.98 3.77 4.81 5.96 7.18 8.43 4.0 4.22 4.81 5.66 6.67 7.77 8.94 5.33 5.5 5.96 6.67 7.54 8.54 9.61 6.67 6.8 7.18 7.77 8.54 9.43 10.41 8.0 8.11 8.43 8.94 9.61 10.41 11.31 
4.67 2.4 8.89 4.06 7.45 2.0 1.49 5.96 6.86 8.03 8.97 1.33 99999 1.33 2.67 4.0 5.33 6.67 1.89 1.33 1.89 2.98 4.22 5.5 6.8 2.98 2.67 2.98 3.77 4.81 5.96 7.18 4.22 4.0 4.22 4.81 5.66 6.67 7.77 5.5 5.33 5.5 5.96 6.67 7.54 8.54 6.8 6.67 6.8 7.18 7.77 8.54 9.43 8.11 8.0 8.11 8.43 8.94 9.61 10.41 
4.85 2.0 8.69 4.47 6.15 3.33 2.75 4.81 6.32 8.03 8.14 2.67 1.33 99999 1.33 2.67 4.0 5.33 2.98 1.89 1.33 1.89 2.98 4.22 5.5 3.77 2.98 2.67 2.98 3.77 4.81 5.96 4.81 4.22 4.0 4.22 4.81 5.66 6.67 5.96 5.5 5.33 5.5 5.96 6.67 7.54 7.18 6.8 6.67 6.8 7.18 7.77 8.54 8.43 8.11 8.0 8.11 8.43 8.94 9.61 
5.37 2.4 8.69 5.21 4.85 4.67 4.06 3.77 6.04 8.25 7.45 4.0 2.67 1.33 99999 1.33 2.67 4.0 4.22 2.98 1.89 1.33 1.89 2.98 4.22 4.81 3.77 2.98 2.67 2.98 3.77 4.81 5.66 4.81 4.22 4.0 4.22 4.81 5.66 6.67 5.96 5.5 5.33 5.5 5.96 6.67 7.77 7.18 6.8 6.67 6.8 7.18 7.77 8.94 8.43 8.11 8.0 8.11 8.43 8.94 
6.15 3.33 8.89 6.15 3.59 6.0 5.37 2.98 6.04 8.67 6.96 5.33 4.0 2.67 1.33 99999 1.33 2.67 5.5 4.22 2.98 1.89 1.33 1.89 2.98 5.96 4.81 3.77 2.98 2.67 2.98 3.77 6.67 5.66 4.81 4.22 4.0 4.22 4.81 7.54 6.67 5.96 5.5 5.33 5.5 5.96 8.54 7.77 7.18 6.8 6.67 6.8 7.18 9.61 8.94 8.43 8.11 8.0 8.11 8.43 
7.09 4.47 9.29 7.21 2.4 7.33 6.7 2.67 6.32 9.26 6.7 6.67 5.33 4.0 2.67 1.33 99999 1.33 6.8 5.5 4.22 2.98 1.89 1.33 1.89 7.18 5.96 4.81 3.77 2.98 2.67 2.98 7.77 6.67 5.66 4.81 4.22 4.0 4.22 8.54 7.54 6.67 5.96 5.5 5.33 5.5 9.43 8.54 7.77 7.18 6.8 6.67 6.8 10.41 9.61 8.94 8.43 8.11 8.0 8.11 
8.14 5.7 9.84 8.35 1.49 8.67 8.03 2.98 6.86 10.0 6.7 8.0 6.67 5.33 4.0 2.67 1.33 99999 8.11 6.8 5.5 4.22 2.98 1.89 1.33 8.43 7.18 5.96 4.81 3.77 2.98 2.67 8.94 7.77 6.67 5.66 4.81 4.22 4.0 9.61 8.54 7.54 6.67 5.96 5.5 5.33 10.41 9.43 8.54 7.77 7.18 6.8 6.67 11.31 10.41 9.61 8.94 8.43 8.11 8.0 
3.59 2.75 8.06 2.75 8.67 1.49 2.0 6.8 6.6 6.96 9.07 1.33 1.89 2.98 4.22 5.5 6.8 8.11 99999 1.33 2.67 4.0 5.33 6.67 8.0 1.33 1.89 2.98 4.22 5.5 6.8 8.11 2.67 2.98 3.77 4.81 5.96 7.18 8.43 4.0 4.22 4.81 5.66 6.67 7.77 8.94 5.33 5.5 5.96 6.67 7.54 8.54 9.61 6.67 6.8 7.18 7.77 8.54 9.43 10.41 
3.33 1.49 7.6 2.75 7.33 2.4 2.4 5.5 5.73 6.7 8.03 1.89 1.33 1.89 2.98 4.22 5.5 6.8 1.33 99999 1.33 2.67 4.0 5.33 6.67 1.89 1.33 1.89 2.98 4.22 5.5 6.8 2.98 2.67 2.98 3.77 4.81 5.96 7.18 4.22 4.0 4.22 4.81 5.66 6.67 7.77 5.5 5.33 5.5 5.96 6.67 7.54 8.54 6.8 6.67 6.8 7.18 7.77 8.54 9.43 
3.59 0.67 7.36 3.33 6.0 3.59 3.33 4.22 5.08 6.7 7.09 2.98 1.89 1.33 1.89 2.98 4.22 5.5 2.67 1.33 99999 1.33 2.67 4.0 5.33 2.98 1.89 1.33 1.89 2.98 4.22 5.5 3.77 2.98 2.67 2.98 3.77 4.81 5.96 4.81 4.22 4.0 4.22 4.81 5.66 6.67 5.96 5.5 5.33 5.5 5.96 6.67 7.54 7.18 6.8 6.67 6.8 7.18 7.77 8.54 
4.27 1.49 7.36 4.27 4.67 4.85 4.47 2.98 4.71 6.96 6.29 4.22 2.98 1.89 1.33 1.89 2.98 4.22 4.0 2.67 1.33 99999 1.33 2.67 4.0 4.22 2.98 1.89 1.33 1.89 2.98 4.22 4.81 3.77 2.98 2.67 2.98 3.77 4.81 5.66 4.81 4.22 4.0 4.22 4.81 5.66 6.67 5.96 5.5 5.33 5.5 5.96 6.67 7.77 7.18 6.8 6.67 6.8 7.18 7.77 
5.21 2.75 7.6 5.37 3.33 6.15 5.7 1.89 4.71 7.45 5.7 5.5 4.22 2.98 1.89 1.33 1.89 2.98 5.33 4.0 2.67 1.33 99999 1.33 2.67 5.5 4.22 2.98 1.89 1.33 1.89 2.98 5.96 4.81 3.77 2.98 2.67 2.98 3.77 6.67 5.66 4.81 4.22 4.0 4.22 4.81 7.54 6.67 5.96 5.5 5.33 5.5 5.96 8.54 7.77 7.18 6.8 6.67 6.8 7.18 
6.29 4.06 8.06 6.57 2.0 7.45 6.96 1.33 5.08 8.14 5.37 6.8 5.5 4.22 2.98 1.89 1.33 1.89 6.67 5.33 4.0 2.67 1.33 99999 1.33 6.8 5.5 4.22 2.98 1.89 1.33 1.89 7.18 5.96 4.81 3.77 2.98 2.67 2.98 7.77 6.67 5.66 4.81 4.22 4.0 4.22 8.54 7.54 6.67 5.96 5.5 5.33 5.5 9.43 8.54 7.77 7.18 6.8 6.67 6.8 
7.45 5.37 8.69 7.8 0.67 8.77 8.25 1.89 5.73 8.97 5.37 8.11 6.8 5.5 4.22 2.98 1.89 1.33 8.0 6.67 5.33 4.0 2.67 1.33 99999 8.11 6.8 5.5 4.22 2.98 1.89 1.33 8.43 7.18 5.96 4.81 3.77 2.98 2.67 8.94 7.77 6.67 5.66 4.81 4.22 4.0 9.61 8.54 7.54 6.67 5.96 5.5 5.33 10.41 9.43 8.54 7.77 7.18 6.8 6.67 
2.4 2.75 6.86 1.49 8.77 2.75 3.33 6.67 5.73 5.7 8.35 2.67 2.98 3.77 4.81 5.96 7.18 8.43 1.33 1.89 2.98 4.22 5.5 6.8 8.11 99999 1.33 2.67 4.0 5.33 6.67 8.0 1.33 1.89 2.98 4.22 5.5 6.8 8.11 2.67 2.98 3.77 4.81 5.96 7.18 8.43 4.0 4.22 4.81 5.66 6.67 7.77 8.94 5.33 5.5 5.96 6.67 7.54 8.54 9.61 
2.0 1.49 6.32 1.49 7.45 3.33 3.59 5.33 4.71 5.37 7.21 2.98 2.67 2.98 3.77 4.81 5.96 7.18 1.89 1.33 1.89 2.98 4.22 5.5 6.8 1.33 99999 1.33 2.67 4.0 5.33 6.67 1.89 1.33 1.89 2.98 4.22 5.5 6.8 2.98 2.67 2.98 3.77 4.81 5.96 7.18 4.22 4.0 4.22 4.81 5.66 6.67 7.77 5.5 5.33 5.5 5.96 6.67 7.54 8.54 
2.4 0.67 6.04 2.4 6.15 4.27 4.27 4.0 3.89 5.37 6.15 3.77 2.98 2.67 2.98 3.77 4.81 5.96 2.98 1.89 1.33 1.89 2.98 4.22 5.5 2.67 1.33 99999 1.33 2.67 4.0 5.33 2.98 1.89 1.33 1.89 2.98 4.22 5.5 3.77 2.98 2.67 2.98 3.77 4.81 5.96 4.81 4.22 4.0 4.22 4.81 5.66 6.67 5.96 5.5 5.33 5.5 5.96 6.67 7.54 
3.33 1.49 6.04 3.59 4.85 5.37 5.21 2.67 3.4 5.7 5.21 4.81 3.77 2.98 2.67 2.98 3.77 4.81 4.22 2.98 1.89 1.33 1.89 2.98 4.22 4.0 2.67 1.33 99999 1.33 2.67 4.0 4.22 2.98 1.89 1.33 1.89 2.98 4.22 4.81 3.77 2.98 2.67 2.98 3.77 4.81 5.66 4.81 4.22 4.0 4.22 4.81 5.66 6.67 5.96 5.5 5.33 5.5 5.96 6.67 
4.47 2.75 6.32 4.85 3.59 6.57 6.29 1.33 3.4 6.29 4.47 5.96 4.81 3.77 2.98 2.67 2.98 3.77 5.5 4.22 2.98 1.89 1.33 1.89 2.98 5.33 4.0 2.67 1.33 99999 1.33 2.67 5.5 4.22 2.98 1.89 1.33 1.89 2.98 5.96 4.81 3.77 2.98 2.67 2.98 3.77 6.67 5.66 4.81 4.22 4.0 4.22 4.81 7.54 6.67 5.96 5.5 5.33 5.5 5.96 
5.7 4.06 6.86 6.15 2.4 7.8 7.45 0.0 3.89 7.09 4.06 7.18 5.96 4.81 3.77 2.98 2.67 2.98 6.8 5.5 4.22 2.98 1.89 1.33 1.89 6.67 5.33 4.0 2.67 1.33 99999 1.33 6.8 5.5 4.22 2.98 1.89 1.33 1.89 7.18 5.96 4.81 3.77 2.98 2.67 2.98 7.77 6.67 5.66 4.81 4.22 4.0 4.22 8.54 7.54 6.67 5.96 5.5 5.33 5.5 
6.96 5.37 7.6 7.45 1.49 9.07 8.67 1.33 4.71 8.03 4.06 8.43 7.18 5.96 4.81 3.77 2.98 2.67 8.11 6.8 5.5 4.22 2.98 1.89 1.33 8.0 6.67 5.33 4.0 2.67 1.33 99999 8.11 6.8 5.5 4.22 2.98 1.89 1.33 8.43 7.18 5.96 4.81 3.77 2.98 2.67 8.94 7.77 6.67 5.66 4.81 4.22 4.0 9.61 8.54 7.54 6.67 5.96 5.5 5.33 
1.49 3.33 5.73 0.67 9.07 4.06 4.67 6.8 5.08 4.47 7.8 4.0 4.22 4.81 5.66 6.67 7.77 8.94 2.67 2.98 3.77 4.81 5.96 7.18 8.43 1.33 1.89 2.98 4.22 5.5 6.8 8.11 99999 1.33 2.67 4.0 5.33 6.67 8.0 1.33 1.89 2.98 4.22 5.5 6.8 8.11 2.67 2.98 3.77 4.81 5.96 7.18 8.43 4.0 4.22 4.81 5.66 6.67 7.77 8.94 
0.67 2.4 5.08 0.67 7.8 4.47 4.85 5.5 3.89 4.06 6.57 4.22 4.0 4.22 4.81 5.66 6.67 7.77 2.98 2.67 2.98 3.77 4.81 5.96 7.18 1.89 1.33 1.89 2.98 4.22 5.5 6.8 1.33 99999 1.33 2.67 4.0 5.33 6.67 1.89 1.33 1.89 2.98 4.22 5.5 6.8 2.98 2.67 2.98 3.77 4.81 5.96 7.18 4.22 4.0 4.22 4.81 5.66 6.67 7.77 
1.49 2.0 4.71 2.0 6.57 5.21 5.37 4.22 2.83 4.06 5.37 4.81 4.22 4.0 4.22 4.81 5.66 6.67 3.77 2.98 2.67 2.98 3.77 4.81 5.96 2.98 1.89 1.33 1.89 2.98 4.22 5.5 2.67 1.33 99999 1.33 2.67 4.0 5.33 2.98 1.89 1.33 1.89 2.98 4.22 5.5 3.77 2.98 2.67 2.98 3.77 4.81 5.96 4.81 4.22 4.0 4.22 4.81 5.66 6.67 
2.75 2.4 4.71 3.33 5.37 6.15 6.15 2.98 2.11 4.47 4.27 5.66 4.81 4.22 4.0 4.22 4.81 5.66 4.81 3.77 2.98 2.67 2.98 3.77 4.81 4.22 2.98 1.89 1.33 1.89 2.98 4.22 4.0 2.67 1.33 99999 1.33 2.67 4.0 4.22 2.98 1.89 1.33 1.89 2.98 4.22 4.81 3.77 2.98 2.67 2.98 3.77 4.81 5.66 4.81 4.22 4.0 4.22 4.81 5.66 
4.06 3.33 5.08 4.67 4.27 7.21 7.09 1.89 2.11 5.21 3.33 6.67 5.66 4.81 4.22 4.0 4.22 4.81 5.96 4.81 3.77 2.98 2.67 2.98 3.77 5.5 4.22 2.98 1.89 1.33 1.89 2.98 5.33 4.0 2.67 1.33 99999 1.33 2.67 5.5 4.22 2.98 1.89 1.33 1.89 2.98 5.96 4.81 3.77 2.98 2.67 2.98 3.77 6.67 5.66 4.81 4.22 4.0 4.22 4.81 
5.37 4.47 5.73 6.0 3.33 8.35 8.14 1.33 2.83 6.15 2.75 7.77 6.67 5.66 4.81 4.22 4.0 4.22 7.18 5.96 4.81 3.77 2.98 2.67 2.98 6.8 5.5 4.22 2.98 1.89 1.33 1.89 6.67 5.33 4.0 2.67 1.33 99999 1.33 6.8 5.5 4.22 2.98 1.89 1.33 1.89 7.18 5.96 4.81 3.77 2.98 2.67 2.98 7.77 6.67 5.66 4.81 4.22 4.0 4.22 
6.7 5.7 6.6 7.33 2.75 9.55 9.26 1.89 3.89 7.21 2.75 8.94 7.77 6.67 5.66 4.81 4.22 4.0 8.43 7.18 5.96 4.81 3.77 2.98 2.67 8.11 6.8 5.5 4.22 2.98 1.89 1.33 8.0 6.67 5.33 4.0 2.67 1.33 99999 8.11 6.8 5.5 4.22 2.98 1.89 1.33 8.43 7.18 5.96 4.81 3.77 2.98 2.67 8.94 7.77 6.67 5.66 4.81 4.22 4.0 
1.49 4.27 4.71 1.49 9.55 5.37 6.0 7.18 4.71 3.33 7.45 5.33 5.5 5.96 6.67 7.54 8.54 9.61 4.0 4.22 4.81 5.66 6.67 7.77 8.94 2.67 2.98 3.77 4.81 5.96 7.18 8.43 1.33 1.89 2.98 4.22 5.5 6.8 8.11 99999 1.33 2.67 4.0 5.33 6.67 8.0 1.33 1.89 2.98 4.22 5.5 6.8 8.11 2.67 2.98 3.77 4.81 5.96 7.18 8.43 
0.67 3.59 3.89 1.49 8.35 5.7 6.15 5.96 3.4 2.75 6.15 5.5 5.33 5.5 5.96 6.67 7.54 8.54 4.22 4.0 4.22 4.81 5.66 6.67 7.77 2.98 2.67 2.98 3.77 4.81 5.96 7.18 1.89 1.33 1.89 2.98 4.22 5.5 6.8 1.33 99999 1.33 2.67 4.0 5.33 6.67 1.89 1.33 1.89 2.98 4.22 5.5 6.8 2.98 2.67 2.98 3.77 4.81 5.96 7.18 
1.49 3.33 3.4 2.4 7.21 6.29 6.57 4.81 2.11 2.75 4.85 5.96 5.5 5.33 5.5 5.96 6.67 7.54 4.81 4.22 4.0 4.22 4.81 5.66 6.67 3.77 2.98 2.67 2.98 3.77 4.81 5.96 2.98 1.89 1.33 1.89 2.98 4.22 5.5 2.67 1.33 99999 1.33 2.67 4.0 5.33 2.98 1.89 1.33 1.89 2.98 4.22 5.5 3.77 2.98 2.67 2.98 3.77 4.81 5.96 
2.75 3.59 3.4 3.59 6.15 7.09 7.21 3.77 0.94 3.33 3.59 6.67 5.96 5.5 5.33 5.5 5.96 6.67 5.66 4.81 4.22 4.0 4.22 4.81 5.66 4.81 3.77 2.98 2.67 2.98 3.77 4.81 4.22 2.98 1.89 1.33 1.89 2.98 4.22 4.0 2.67 1.33 99999 1.33 2.67 4.0 4.22 2.98 1.89 1.33 1.89 2.98 4.22 4.81 3.77 2.98 2.67 2.98 3.77 4.81 
4.06 4.27 3.89 4.85 5.21 8.03 8.03 2.98 0.94 4.27 2.4 7.54 6.67 5.96 5.5 5.33 5.5 5.96 6.67 5.66 4.81 4.22 4.0 4.22 4.81 5.96 4.81 3.77 2.98 2.67 2.98 3.77 5.5 4.22 2.98 1.89 1.33 1.89 2.98 5.33 4.0 2.67 1.33 99999 1.33 2.67 5.5 4.22 2.98 1.89 1.33 1.89 2.98 5.96 4.81 3.77 2.98 2.67 2.98 3.77 
5.37 5.21 4.71 6.15 4.47 9.07 8.97 2.67 2.11 5.37 1.49 8.54 7.54 6.67 5.96 5.5 5.33 5.5 7.77 6.67 5.66 4.81 4.22 4.0 4.22 7.18 5.96 4.81 3.77 2.98 2.67 2.98 6.8 5.5 4.22 2.98 1.89 1.33 1.89 6.67 5.33 4.0 2.67 1.33 99999 1.33 6.8 5.5 4.22 2.98 1.89 1.33 1.89 7.18 5.96 4.81 3.77 2.98 2.67 2.98 
6.7 6.29 5.73 7.45 4.06 10.18 10.0 2.98 3.4 6.57 1.49 9.61 8.54 7.54 6.67 5.96 5.5 5.33 8.94 7.77 6.67 5.66 4.81 4.22 4.0 8.43 7.18 5.96 4.81 3.77 2.98 2.67 8.11 6.8 5.5 4.22 2.98 1.89 1.33 8.0 6.67 5.33 4.0 2.67 1.33 99999 8.11 6.8 5.5 4.22 2.98 1.89 1.33 8.43 7.18 5.96 4.81 3.77 2.98 2.67 
2.4 5.37 3.89 2.75 10.18 6.7 7.33 7.77 4.71 2.4 7.33 6.67 6.8 7.18 7.77 8.54 9.43 10.41 5.33 5.5 5.96 6.67 7.54 8.54 9.61 4.0 4.22 4.81 5.66 6.67 7.77 8.94 2.67 2.98 3.77 4.81 5.96 7.18 8.43 1.33 1.89 2.98 4.22 5.5 6.8 8.11 99999 1.33 2.67 4.0 5.33 6.67 8.0 1.33 1.89 2.98 4.22 5.5 6.8 8.11 
2.0 4.85 2.83 2.75 9.07 6.96 7.45 6.67 3.4 1.49 6.0 6.8 6.67 6.8 7.18 7.77 8.54 9.43 5.5 5.33 5.5 5.96 6.67 7.54 8.54 4.22 4.0 4.22 4.81 5.66 6.67 7.77 2.98 2.67 2.98 3.77 4.81 5.96 7.18 1.89 1.33 1.89 2.98 4.22 5.5 6.8 1.33 99999 1.33 2.67 4.0 5.33 6.67 1.89 1.33 1.89 2.98 4.22 5.5 6.8 
2.4 4.67 2.11 3.33 8.03 7.45 7.8 5.66 2.11 1.49 4.67 7.18 6.8 6.67 6.8 7.18 7.77 8.54 5.96 5.5 5.33 5.5 5.96 6.67 7.54 4.81 4.22 4.0 4.22 4.81 5.66 6.67 3.77 2.98 2.67 2.98 3.77 4.81 5.96 2.98 1.89 1.33 1.89 2.98 4.22 5.5 2.67 1.33 99999 1.33 2.67 4.0 5.33 2.98 1.89 1.33 1.89 2.98 4.22 5.5 
3.33 4.85 2.11 4.27 7.09 8.14 8.35 4.81 0.94 2.4 3.33 7.77 7.18 6.8 6.67 6.8 7.18 7.77 6.67 5.96 5.5 5.33 5.5 5.96 6.67 5.66 4.81 4.22 4.0 4.22 4.81 5.66 4.81 3.77 2.98 2.67 2.98 3.77 4.81 4.22 2.98 1.89 1.33 1.89 2.98 4.22 4.0 2.67 1.33 99999 1.33 2.67 4.0 4.22 2.98 1.89 1.33 1.89 2.98 4.22 
4.47 5.37 2.83 5.37 6.29 8.97 9.07 4.22 0.94 3.59 2.0 8.54 7.77 7.18 6.8 6.67 6.8 7.18 7.54 6.67 5.96 5.5 5.33 5.5 5.96 6.67 5.66 4.81 4.22 4.0 4.22 4.81 5.96 4.81 3.77 2.98 2.67 2.98 3.77 5.5 4.22 2.98 1.89 1.33 1.89 2.98 5.33 4.0 2.67 1.33 99999 1.33 2.67 5.5 4.22 2.98 1.89 1.33 1.89 2.98 
5.7 6.15 3.89 6.57 5.7 9.91 9.91 4.0 2.11 4.85 0.67 9.43 8.54 7.77 7.18 6.8 6.67 6.8 8.54 7.54 6.67 5.96 5.5 5.33 5.5 7.77 6.67 5.66 4.81 4.22 4.0 4.22 7.18 5.96 4.81 3.77 2.98 2.67 2.98 6.8 5.5 4.22 2.98 1.89 1.33 1.89 6.67 5.33 4.0 2.67 1.33 99999 1.33 6.8 5.5 4.22 2.98 1.89 1.33 1.89 
6.96 7.09 5.08 7.8 5.37 10.93 10.85 4.22 3.4 6.15 0.67 10.41 9.43 8.54 7.77 7.18 6.8 6.67 9.61 8.54 7.54 6.67 5.96 5.5 5.33 8.94 7.77 6.67 5.66 4.81 4.22 4.0 8.43 7.18 5.96 4.81 3.77 2.98 2.67 8.11 6.8 5.5 4.22 2.98 1.89 1.33 8.0 6.67 5.33 4.0 2.67 1.33 99999 8.11 6.8 5.5 4.22 2.98 1.89 1.33 
3.59 6.57 3.4 4.06 10.93 8.03 8.67 8.54 5.08 2.0 7.45 8.0 8.11 8.43 8.94 9.61 10.41 11.31 6.67 6.8 7.18 7.77 8.54 9.43 10.41 5.33 5.5 5.96 6.67 7.54 8.54 9.61 4.0 4.22 4.81 5.66 6.67 7.77 8.94 2.67 2.98 3.77 4.81 5.96 7.18 8.43 1.33 1.89 2.98 4.22 5.5 6.8 8.11 99999 1.33 2.67 4.0 5.33 6.67 8.0 
3.33 6.15 2.11 4.06 9.91 8.25 8.77 7.54 3.89 0.67 6.15 8.11 8.0 8.11 8.43 8.94 9.61 10.41 6.8 6.67 6.8 7.18 7.77 8.54 9.43 5.5 5.33 5.5 5.96 6.67 7.54 8.54 4.22 4.0 4.22 4.81 5.66 6.67 7.77 2.98 2.67 2.98 3.77 4.81 5.96 7.18 1.89 1.33 1.89 2.98 4.22 5.5 6.8 1.33 99999 1.33 2.67 4.0 5.33 6.67 
